assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,region,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,8,75,75,0,0.0,232859,None,,0,0,-1,1,7.5,343,111,None,,0,2,0.4,0.4,0,0.01,0.01,0.01,0.01,0.00,0.68,0.97,0.0,Djed,0.0,498,200,0,0.0,0,1.9,391,129,504,False,9.6,377,134,63,Groin Injury - 75% chance of playing,2024-10-19T19:30:07.661626Z,44,511,112,0,0,None,0,,232859.jpg,0.7,427,142,0,241,0,0.0,Spence,0.1,474,173,False,None,0,0.0,d,18,6,2.0,352,116,2,2076,3,6836,16,0.0,0.5,Spence,1
1,0,109,100,100,1,0.12,487053,None,,0,0,-1,1,123.6,80,18,None,,0,2,2.3,2.3,0,0.75,0.09,1.06,0.13,0.31,8.89,1.08,0.04,Destiny,1.8,179,56,10,1.21,0,35.7,90,17,505,False,145.2,109,41,744,,2024-09-29T21:00:06.621002Z,49,284,30,0,0,None,0,,487053.jpg,2.2,204,68,0,106,0,0.0,Udogie,2.9,112,43,False,None,9,1.09,a,18,6,88.0,103,10,20,179247,2452,270659,530,0.4,4.1,Udogie,2
2,2,128,0,0,2,0.25,491279,None,,0,0,2,-2,36.3,235,68,None,,1,2,0.0,0.0,0,0.69,0.09,0.90,0.12,0.21,7.75,0.98,0.03,Micky,0.8,267,84,8,1.01,0,22.1,187,54,506,False,148.0,103,38,710,Hamstring injury - Expected back 23 Nov,2024-10-31T03:00:07.863084Z,47,341,44,0,0,None,0,,491279.jpg,3.4,79,18,0,152,0,0.0,van de Ven,8.8,51,20,False,None,8,1.01,i,18,6,36.0,205,53,27,1013346,82,806307,34119,0.2,5.7,Van de Ven,4
0,0,0,0,0,0,0,536908,None,,0,0,0,0,0.0,646,64,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Alejo,0.0,633,63,0,0,0,0.0,649,65,507,False,0.0,648,65,0,Loaned to Espanyol,2024-08-10T12:19:41.352153Z,50,242,52,0,0,None,0,,536908.jpg,0.0,648,65,0,None,0,0,Véliz,0.0,641,73,False,None,0,0,u,18,6,0.0,643,65,0,0,0,915,0,0.0,0.0,Veliz,0
0,0,144,None,None,2,0.22,184254,None,,0,0,0,0,0.0,634,69,None,,1,1,2.0,2.0,0,0.00,0.0,0.00,0.0,0.00,9.51,1.06,0.0,Guglielmo,1.5,202,20,10,1.11,0,20.1,206,15,508,False,201.6,51,15,810,,None,50,200,8,0,0,None,0,,184254.jpg,2.9,129,21,0,106,22,2.44,Vicario,3.6,97,15,False,None,9,1.0,a,18,6,0.0,629,67,26,156323,1117,234010,500,0.3,5.2,Vicario,1
1,0,41,75,75,1,0.38,165153,None,,0,0,-3,3,45.2,210,135,None,,0,3,1.7,1.7,0,0.21,0.08,0.97,0.36,0.76,3.78,1.42,0.28,Timo,1.8,187,86,4,1.5,0,17.1,224,110,509,False,45.8,287,134,240,Muscle injury - 75% chance of playing,2024-11-01T16:00:08.095425Z,62,66,43,0,0,None,0,,165153.jpg,1.9,242,108,0,80,0,0.0,Werner,0.2,384,136,False,None,2,0.75,d,18,6,80.0,112,72,13,8767,23,24930,127,0.3,2.1,Werner,0
0,0,0,None,None,0,0,175941,None,,0,0,0,0,0.0,440,21,None,,0,1,0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Alfie,0.0,394,36,0,0,0,0.0,457,40,510,False,0.0,454,40,0,,None,40,595,51,0,0,None,0,,175941.jpg,0.0,464,40,0,241,0,0,Whiteman,1.5,171,25,False,None,0,0,a,18,6,0.0,393,13,0,44151,96,43629,150,0.0,0.0,Whiteman,0
0,0,0,100,100,0,0,552427,None,,0,0,0,0,0.0,602,51,None,,0,4,0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Will,0.0,574,48,0,0,0,0.0,605,51,609,False,0.0,602,51,0,,2024-09-13T15:00:07.321230Z,45,456,71,0,0,None,0,,552427.jpg,0.0,609,53,0,241,0,0,Lankshear,1.7,153,30,False,None,0,0,a,18,6,0.0,578,51,0,285249,760,172951,1207,0.0,0.0,Lankshear,0
0,0,12,100,100,0,0.0,499721,None,,0,0,0,0,2.5,372,201,None,,0,3,1.3,1.3,0,0.03,0.03,0.07,0.07,0.04,0.94,1.03,0.04,Mikey,0.8,264,127,1,1.1,0,1.0,416,205,610,False,1.8,426,209,82,,2024-09-10T11:37:22.536995Z,45,434,263,0,0,None,0,,499721.jpg,1.2,316,152,0,241,0,0.0,Moore,0.4,286,94,False,None,1,1.1,a,18,6,7.0,315,173,5,41604,172,28114,137,0.2,1.1,Moore,0
0,0,12,0,0,1,0.56,550839,None,,0,0,-2,2,40.5,223,140,None,,0,3,0.0,0.0,0,0.08,0.04,0.50,0.28,0.42,1.63,0.92,0.24,Wilson,0.0,641,287,1,0.56,0,9.2,297,149,612,False,10.0,373,179,160,Hamstring injury - Unknown return date,2024-10-30T12:00:07.631102Z,53,163,98,0,0,None,0,,550839.jpg,2.0,229,99,0,73,0,0.0,Odobert,0.0,569,235,False,None,2,1.12,i,18,6,42.0,189,107,6,6165,0,7418,10,0.0,1.1,Odobert,0
0,0,65,None,None,0,0.0,214590,None,,0,0,-1,1,126.4,76,16,None,,0,2,1.2,1.2,1,0.61,0.07,0.68,0.08,0.07,14.43,1.74,0.01,Aaron,1.2,219,62,17,2.05,0,30.2,123,29,388,False,139.4,119,46,748,,None,44,498,102,0,0,None,0,,214590.jpg,1.3,307,100,0,241,0,0.0,Wan-Bissaka,1.6,160,59,False,None,8,0.96,a,19,21,37.0,200,49,12,82267,291,128486,400,0.3,2.7,Wan-Bissaka,0
0,0,44,0,100,0,0.0,213999,None,,0,0,0,0,57.4,182,116,None,,0,3,0.0,0.5,-2,0.28,0.06,0.34,0.07,0.06,8.84,1.95,0.01,Edson,0.5,313,148,10,2.21,0,12.4,268,132,511,False,54.0,271,122,407,Suspended until 25 Nov,2024-11-02T18:30:08.251411Z,50,208,130,0,0,None,0,,213999.jpg,0.8,422,210,1,139,0,0.0,Álvarez Velázquez,0.1,415,149,False,None,5,1.11,s,19,21,12.0,284,157,6,9506,69,10961,106,0.1,1.2,Álvarez,2
4,3,100,None,None,2,0.3,57531,None,,0,0,-1,1,90.1,120,8,None,,1,4,5.8,5.8,1,0.84,0.13,2.77,0.42,1.93,11.10,1.66,0.29,Michail,5.8,12,4,12,1.79,1,28.9,134,22,512,False,62.0,248,25,602,,None,54,127,36,0,0,None,0,,57531.jpg,3.5,75,18,0,107,0,0.0,Antonio,2.9,113,18,False,None,8,1.2,a,19,21,145.0,58,20,35,331472,1457,210809,3083,1.1,6.5,Antonio,1
0,0,56,100,100,1,0.13,84182,None,,0,0,-1,1,0.0,517,53,None,,0,1,0.2,0.2,0,0.00,0.0,0.00,0.0,0.00,11.76,1.57,0.0,Alphonse,0.2,335,25,14,1.87,0,16.0,232,18,513,False,159.6,79,17,675,,2024-09-01T00:30:06.144103Z,44,481,22,1,0,None,0,,84182.jpg,1.9,234,27,0,73,20,2.67,Areola,6.2,65,12,False,None,8,1.07,a,19,21,0.0,484,46,15,210975,196,501072,3173,0.0,3.4,Areola,0
3,2,184,None,None,1,0.1,178186,2,,0,0,-1,1,298.7,10,9,None,,1,3,5.8,5.8,2,2.40,0.25,4.31,0.45,1.91,16.76,1.72,0.2,Jarrod,5.8,13,5,18,1.85,3,79.7,8,7,514,False,242.6,24,8,877,,None,74,18,12,0,0,4,0,,178186.jpg,4.7,24,11,0,241,0,0.0,Bowen,6.9,60,18,False,None,10,1.03,a,19,21,256.0,20,11,47,557071,5441,583014,3000,0.8,6.4,Bowen,0
0,0,18,None,None,1,0.45,164555,None,,0,0,-2,2,17.5,289,88,None,,0,2,0.0,0.0,0,0.10,0.05,0.12,0.06,0.02,4.19,1.9,0.01,Vladimír,0.0,470,181,3,1.36,0,3.5,360,119,516,False,19.2,341,123,198,,None,43,546,132,0,0,None,0,,164555.jpg,2.2,195,62,0,57,0,0.0,Coufal,0.5,246,88,False,None,2,0.91,a,19,21,1.0,367,121,9,21725,29,53970,129,0.0,2.1,Coufal,0
0,0,9,100,100,0,0.0,55459,None,,0,0,0,0,11.8,318,100,2,,0,2,0.2,0.2,0,0.01,0.03,0.04,0.13,0.03,0.94,3.25,0.1,Aaron,0.2,328,108,0,0.0,0,1.8,393,130,517,False,4.8,400,139,26,,2024-08-30T04:00:05.718151Z,40,580,158,0,0,None,0,,55459.jpg,0.8,416,137,0,241,0,0.0,Cresswell,1.7,157,58,False,None,0,0.0,a,19,21,1.0,366,120,3,74673,123,145013,357,0.0,0.8,Cresswell,1
0,0,0,0,0,0,0,490885,None,,0,0,0,0,0.0,578,248,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,George,0.0,546,218,0,0,0,0.0,581,245,519,False,0.0,578,242,0,Loaned to Bristol City,2024-08-16T11:57:26.531525Z,45,423,252,0,0,None,0,,490885.jpg,0.0,585,249,0,None,0,0,Earthy,0.0,550,223,False,None,0,0,u,19,21,0.0,553,234,0,0,0,6902,11,0.0,0.0,Earthy,0
0,0,51,100,100,1,0.12,109533,3,,0,0,-1,1,129.5,70,14,None,,0,2,1.0,1.0,1,1.27,0.15,2.20,0.26,0.93,14.51,1.72,0.11,Emerson,1.0,236,69,18,2.13,0,29.3,131,32,520,False,110.8,166,65,761,,2024-09-14T18:00:06.450752Z,44,486,94,0,0,None,0,,109533.jpg,1.3,305,99,0,106,0,0.0,Palmieri dos Santos,0.5,249,89,False,None,10,1.18,a,19,21,55.0,159,30,13,27956,95,47081,127,0.2,3.0,Emerson,3
0,0,17,None,None,0,0.0,37096,None,,0,0,0,0,0.0,428,13,None,,0,1,1.2,1.2,2,0.01,0.0,0.01,0.0,0.00,5.49,2.2,0.0,Łukasz,1.2,218,22,5,2.0,0,4.5,350,26,521,False,45.2,288,26,225,,None,40,578,43,0,0,None,0,,37096.jpg,2.0,213,24,0,172,9,3.6,Fabiański,17.5,19,2,False,None,2,0.8,a,19,21,0.0,380,5,6,1005261,2968,474530,1061,0.3,1.5,Fabianski,0
0,0,0,None,None,0,0,82143,None,,0,0,-1,1,0.0,516,52,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Wes,0.0,486,66,0,0,0,0.0,530,67,522,False,0.0,527,67,0,,None,44,480,21,0,0,None,0,,82143.jpg,0.0,535,67,0,241,0,0,Foderingham,0.1,410,58,False,None,0,0,a,19,21,0.0,483,45,0,3571,5,9298,19,0.0,0.0,Foderingham,0
2,4,60,None,None,0,0.0,84939,None,,0,0,0,0,10.8,324,35,None,,0,4,2.0,2.0,0,0.00,0.0,0.69,1.32,0.69,0.84,1.61,1.32,Danny,2.0,158,24,1,1.91,1,10.9,282,31,523,False,55.6,265,27,47,,None,50,191,45,0,0,None,0,,84939.jpg,4.5,30,10,0,241,0,0.0,Ings,2.2,133,24,False,None,0,0.0,a,19,21,42.0,187,35,18,315169,538,223582,1548,0.4,3.6,Ings,0
1,3,89,None,None,1,0.1,214048,None,,0,0,0,0,69.1,149,35,None,,1,2,1.2,1.2,1,0.13,0.01,0.78,0.07,0.65,17.25,1.72,0.06,Max,1.2,220,63,19,1.9,0,29.6,129,31,524,False,202.6,49,16,900,,None,45,378,67,0,0,None,0,,214048.jpg,2.1,206,69,0,241,0,0.0,Kilman,2.2,134,50,False,None,10,1.0,a,19,21,24.0,236,64,21,304283,204,208291,879,0.3,4.7,Kilman,3
0,0,101,0,0,1,0.14,460842,None,,0,0,-3,3,105.3,107,79,None,,0,3,0.0,0.0,0,0.86,0.12,3.69,0.5,2.83,12.75,1.73,0.38,Mohammed,2.8,93,35,15,2.04,2,52.8,38,28,525,False,140.8,118,41,662,Suspended until 25 Nov,2024-10-19T16:00:07.402004Z,62,71,47,0,0,None,0,,460842.jpg,2.9,133,53,1,81,0,0.0,Kudus,2.7,114,37,False,None,8,1.09,s,19,21,282.0,14,7,23,196783,41,781295,1826,0.5,3.7,Kudus,0
0,0,4,None,None,0,0.0,577114,None,,0,0,-2,2,0.1,417,219,None,,0,3,0.2,0.2,0,0.00,0.0,0.00,0.0,0.00,0.13,2.92,0.0,Luis Guilherme,0.2,356,175,0,0.0,0,0.0,626,280,526,False,0.0,625,279,4,,None,48,330,219,0,0,None,0,,577114.jpg,1.0,385,187,0,30,0,0.0,Lira dos Santos,0.0,574,240,False,None,0,0.0,a,19,21,0.0,608,273,1,1363,2,3266,8,0.0,0.2,L.Guilherme,0
0,1,98,None,None,1,0.12,224024,None,,0,0,-1,1,150.1,54,44,1,,0,3,2.5,2.5,1,0.70,0.09,2.84,0.36,2.14,14.30,1.79,0.27,Lucas,2.5,116,46,16,2.0,2,37.5,76,48,527,False,126.8,139,49,721,,None,59,86,54,0,0,1,0,,224024.jpg,2.6,160,65,0,30,0,0.0,Tolentino Coelho de Lima,1.5,170,52,False,None,9,1.12,a,19,21,102.0,88,57,26,176123,386,232426,774,0.4,4.4,L.Paquetá,4
0,2,74,None,None,1,0.14,233963,None,,0,0,0,0,10.0,334,107,None,,0,2,0.5,0.5,1,0.29,0.04,0.53,0.07,0.24,13.88,1.92,0.03,Konstantinos,0.5,301,99,12,1.66,0,20.3,201,60,528,False,155.6,89,29,650,,None,45,385,74,0,0,None,0,,233963.jpg,1.8,249,83,0,83,0,0.0,Mavropanos,0.2,388,140,False,None,7,0.97,a,19,21,36.0,204,52,16,13788,32,14465,40,0.1,3.6,Mavropanos,1
0,0,0,0,0,0,0,210494,None,,0,0,-1,1,0.0,524,202,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Nayef,0.0,493,195,0,0,0,0.0,533,203,529,False,0.0,530,203,0,On loan to Real Sociedad for the season,2024-09-01T09:10:50.538029Z,44,497,101,0,0,None,0,,210494.jpg,0.0,538,201,0,None,0,0,Aguerd,0.1,512,185,False,None,0,0,u,19,21,0.0,491,192,0,1368,0,12477,7,0.0,0.0,N.Aguerd,0
1,4,100,None,None,1,0.16,215439,None,,0,0,0,0,112.4,96,73,None,,0,3,1.0,1.0,0,0.55,0.09,2.68,0.43,2.13,9.31,1.49,0.34,Tomáš,1.0,249,122,12,1.92,2,42.2,61,39,530,False,148.0,104,34,562,,None,50,211,133,0,0,None,0,,215439.jpg,3.2,97,37,0,57,0,0.0,Souček,2.5,122,40,False,None,6,0.96,a,19,21,164.0,46,27,29,302129,230,290677,1914,0.2,5.8,Souček,3
0,0,0,0,0,0,0,103192,None,,0,0,-1,1,0.0,518,200,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Kurt,0.0,487,192,0,0,0,0.0,531,201,532,False,0.0,528,201,0,On loan to Al-Orobah for the rest of the season,2024-09-02T10:44:47.323774Z,44,483,92,0,0,None,0,,103192.jpg,0.0,536,199,0,None,0,0,Zouma,0.2,381,135,False,None,0,0,u,19,21,0.0,486,190,0,5376,0,46733,38,0.0,0.0,Zouma,0
0,0,10,None,None,0,0.0,229384,None,,0,0,-2,2,2.6,371,200,None,,0,3,0.2,0.2,1,0.00,0.0,0.04,0.12,0.04,1.04,3.12,0.12,Andy,0.2,353,172,0,0.0,0,1.8,395,195,576,False,8.4,386,186,30,,None,48,310,207,0,0,None,0,,229384.jpg,0.7,430,215,0,243,0,0.0,Irving,0.0,580,245,False,None,0,0.0,a,19,21,7.0,318,176,2,856,5,1897,0,0.0,0.4,Irving,1
0,2,60,None,None,0,0.0,450070,None,,0,0,-3,3,76.1,135,94,None,,0,3,2.5,2.5,1,0.43,0.15,1.07,0.37,0.64,5.13,1.78,0.22,Crysencio,2.5,115,45,6,2.08,1,21.8,188,99,587,False,72.0,228,99,259,,None,57,99,61,0,0,None,0,,450070.jpg,1.7,266,122,0,152,0,0.0,Summerville,0.5,257,83,False,None,2,0.69,a,19,21,71.0,129,83,15,32976,363,86972,251,0.4,2.6,Summerville,1
0,0,103,None,None,1,0.12,197024,None,,0,0,-1,1,29.8,256,154,None,,0,3,1.5,1.5,0,0.10,0.01,0.16,0.02,0.06,14.30,1.76,0.01,Guido,1.5,200,92,16,1.96,0,14.3,248,121,588,False,103.6,176,69,733,,None,49,265,173,0,0,None,0,,197024.jpg,1.6,276,126,0,10,0,0.0,Rodríguez,0.1,466,172,False,None,10,1.23,a,19,21,9.0,306,167,16,5090,16,6844,23,0.3,3.3,G.Rodríguez,3
0,0,3,0,0,0,0.0,91889,None,,0,0,-3,3,2.5,373,41,None,,0,4,0.0,0.0,0,0.09,0.13,0.34,0.49,0.25,1.59,2.27,0.36,Niclas,0.0,660,71,2,2.86,0,3.5,362,39,589,False,2.6,422,43,63,Achilles injury - Unknown return date,2024-09-11T12:30:07.323344Z,67,35,16,0,0,None,0,,91889.jpg,1.0,412,41,0,80,0,0.0,Füllkrug,0.9,212,37,False,None,0,0.0,i,19,21,29.0,226,38,3,49314,4,379061,191,0.0,0.4,Füllkrug,0
0,0,41,None,None,0,0.0,462116,None,,0,0,-1,1,12.1,316,99,None,,0,2,1.0,1.0,1,0.02,0.0,0.12,0.02,0.10,5.75,1.26,0.02,Jean-Clair,1.0,237,70,10,2.18,0,10.9,281,91,591,False,84.4,207,79,412,,None,44,521,117,0,0,None,0,,462116.jpg,1.1,332,107,0,73,0,0.0,Todibo,0.3,311,113,False,None,4,0.87,a,19,21,12.0,282,88,8,9855,45,29260,73,0.2,1.8,Todibo,0
0,0,0,None,None,0,0,518438,None,,0,0,0,0,0.0,485,179,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Kaelan,0.0,443,159,0,0,0,0.0,501,179,643,False,0.0,498,179,0,,None,40,651,202,0,0,None,0,,518438.jpg,0.0,507,178,0,241,0,0,Casey,0.2,361,127,False,None,0,0,a,19,21,0.0,443,161,0,24024,31,11439,53,0.0,0.0,Casey,0
0,0,13,None,None,0,0.0,224860,None,,0,0,0,0,43.4,216,137,None,,0,3,0.8,0.8,1,0.09,0.03,0.28,0.1,0.19,4.42,1.66,0.07,Carlos,0.8,273,132,2,0.75,0,9.4,295,148,654,False,19.2,342,159,240,,None,50,212,134,0,0,None,0,,224860.jpg,0.6,434,217,0,200,0,0.0,Soler,0.0,601,259,False,None,1,0.38,a,19,21,33.0,215,120,4,2268,12,1553,8,0.2,0.8,C.Soler,3
0,0,31,100,100,0,0.0,101982,None,,0,0,-1,1,10.0,333,3,None,,0,1,1.0,0.5,0,0.00,0.0,0.00,0.0,0.00,10.77,2.15,0.0,Sam,0.5,297,23,13,2.6,0,16.6,228,17,204,False,155.8,87,18,450,,2024-10-20T21:30:06.848774Z,44,482,23,0,0,None,0,,101982.jpg,2.0,215,25,0,241,19,3.8,Johnstone,0.4,268,40,False,None,5,1.0,a,20,39,0.0,485,47,10,37283,76,43327,98,0.1,2.3,Johnstone,0
2,2,61,100,100,0,0.0,448514,None,,0,0,1,-1,145.7,58,10,None,,1,2,5.0,4.5,2,0.52,0.06,1.66,0.19,1.14,16.82,1.86,0.13,Rayan,4.5,32,13,25,2.76,3,51.3,39,3,533,False,239.6,25,6,816,,2024-09-08T23:00:07.055579Z,46,351,50,0,0,None,0,,448514.jpg,3.1,104,28,0,3,0,0.0,Aït-Nouri,10.5,41,14,False,None,10,1.1,a,20,39,127.0,68,7,31,1040990,15823,185961,626,1.0,6.7,Aït-Nouri,4
0,0,0,0,0,0,0,476502,None,,0,0,-2,2,0.0,620,280,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Boubacar,0.0,599,259,0,0,0,0.0,623,278,534,False,0.0,622,277,0,Knee injury - Unknown return date,2024-08-30T04:00:05.724805Z,48,322,214,0,0,None,0,,476502.jpg,0.0,626,280,0,132,0,0,Traoré,0.0,572,238,False,None,0,0,i,20,39,0.0,604,271,0,1271,0,5905,2,0.0,0.0,B.Traore,0
1,0,64,None,None,2,0.44,231057,None,,0,0,0,0,70.3,148,99,1,,0,3,2.0,1.5,1,0.28,0.06,0.53,0.11,0.25,7.32,1.6,0.05,Jean-Ricner,1.5,205,96,10,2.18,1,19.3,212,108,535,False,76.4,220,94,412,,None,50,216,138,0,0,None,0,,231057.jpg,2.4,177,75,0,73,0,0.0,Bellegarde,0.1,471,174,False,None,6,1.31,a,20,39,49.0,170,103,22,10113,44,8395,51,0.3,4.4,Bellegarde,1
0,0,0,None,None,0,0,79602,None,,0,0,0,0,0.0,430,15,None,,0,1,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Daniel,0.0,384,30,0,0,0,0.0,448,34,536,False,0.0,445,34,0,,None,40,581,45,0,0,None,0,,79602.jpg,0.0,454,34,0,241,0,0,Bentley,1.7,152,22,False,None,0,0,a,20,39,0.0,382,7,0,47387,75,87254,170,0.0,0.0,Bentley,0
0,0,4,0,0,0,0.0,510363,None,,0,0,0,0,14.3,308,179,None,,0,3,0.0,0.0,0,0.05,0.75,0.05,0.75,0.00,0.00,0.0,0.0,Francisco Jorge,0.0,557,229,0,0.0,0,1.9,392,194,537,False,3.0,418,204,6,Season long loan to RCD Mallorca,2024-09-01T09:12:21.111329Z,45,438,267,0,0,None,0,,510363.jpg,1.0,364,172,0,None,0,0.0,Tomás Oliveira,0.1,441,160,False,None,0,0.0,u,20,39,2.0,357,196,1,11572,0,24218,33,0.0,0.2,Chiquinho,0
0,0,0,0,0,0,0,497606,None,,0,0,0,0,0.0,585,255,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Tawanda,0.0,553,225,0,0,0,0.0,588,252,538,False,0.0,585,249,0,Loaened to Derby County,2024-08-27T08:37:28.318365Z,45,430,259,0,0,None,0,,497606.jpg,0.0,592,256,0,None,0,0,Chirewa,0.0,548,222,False,None,0,0,u,20,39,0.0,560,241,0,1909,0,7704,6,0.0,0.0,Chirewa,0
0,0,0,100,100,0,0,589507,None,,0,0,0,0,0.0,611,54,None,,0,4,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Leon,0.0,583,51,0,0,0,0.0,614,54,539,False,0.0,612,54,0,,2024-09-10T11:40:34.472554Z,45,468,74,0,0,None,0,,589507.jpg,0.0,617,56,0,None,0,0,Chiwome,2.7,115,19,False,None,0,0,a,20,39,0.0,587,54,0,405579,1654,155795,2033,0.0,0.0,Chiwome,0
0,0,0,None,None,0,0,245923,None,,0,0,0,0,0.0,558,234,None,,0,3,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Luke,0.0,526,203,0,0,0,0.0,562,231,540,False,0.0,559,228,0,,None,45,391,235,0,0,None,0,,245923.jpg,0.0,566,235,0,241,0,0,Cundle,0.2,336,117,False,None,0,0,a,20,39,0.0,530,220,0,29342,33,23722,105,0.0,0.0,Cundle,0
1,9,237,None,None,0,0.0,430871,2,,0,0,1,-1,235.5,20,1,3,,0,4,6.7,6.2,5,1.82,0.21,4.08,0.47,2.26,16.27,1.88,0.26,Matheus,6.2,8,3,23,2.66,4,72.2,11,3,541,False,223.2,31,5,778,,None,66,40,18,0,0,3,0,,430871.jpg,4.6,27,9,0,30,0,0.0,Santos Carneiro Da Cunha,5.9,66,12,False,None,9,1.04,a,20,39,263.0,18,9,46,654424,9627,282102,1351,0.9,7.0,Cunha,1
1,0,43,None,None,0,0.0,60232,None,,0,0,-1,1,28.3,261,76,None,,0,2,2.0,1.5,2,0.07,0.01,0.53,0.07,0.46,13.18,1.85,0.06,Craig,1.5,193,58,17,2.39,0,20.8,197,58,542,False,136.2,126,49,641,,None,44,478,90,0,0,None,0,,60232.jpg,1.3,304,98,0,241,0,0.0,Dawson,0.2,385,138,False,None,7,0.98,a,20,39,43.0,184,44,12,8790,89,12631,22,0.3,2.7,Dawson,1
0,0,2,None,None,0,0.0,87835,None,,0,0,-2,2,16.0,298,93,None,,0,2,0.5,0.0,0,0.08,0.03,0.16,0.06,0.08,3.61,1.56,0.03,Matt,0.0,463,175,9,3.89,0,7.2,317,103,543,False,40.8,296,104,208,,None,43,536,124,0,0,None,0,,87835.jpg,0.5,437,145,0,104,0,0.0,Doherty,0.2,399,145,False,None,2,0.87,a,20,39,15.0,269,80,2,4127,14,12160,20,0.0,0.5,Doherty,0
1,0,59,None,None,0,0.0,220394,None,,0,0,-2,2,38.0,231,143,None,,0,3,2.5,2.0,2,0.11,0.04,0.39,0.14,0.28,6.18,2.12,0.1,Tommy,2.0,152,65,7,2.4,0,8.9,298,150,544,False,43.6,293,137,262,,None,48,306,205,0,0,None,0,,220394.jpg,1.6,273,124,0,241,0,0.0,Doyle,0.0,513,199,False,None,2,0.69,a,20,39,7.0,317,175,13,2610,26,3164,12,0.4,2.7,Doyle,0
0,0,0,0,0,0,0,449988,None,,0,0,0,0,0.0,639,61,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Fábio,0.0,626,60,0,0,0,0.0,642,62,545,False,0.0,641,62,0,Season long loan to Las Palmas,2024-08-30T20:53:22.805927Z,50,228,48,0,0,None,0,,449988.jpg,0.0,642,63,0,None,0,0,Silva,0.1,430,59,False,None,0,0,u,20,39,0.0,636,62,0,7594,0,31623,22,0.0,0.0,Fábio Silva,0
0,0,0,0,0,0,0,531363,None,,0,0,0,0,0.0,593,50,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Nathan,0.0,564,47,0,0,0,0.0,596,50,546,False,0.0,593,50,0,Loaned to Zulte Waregem,2024-08-26T10:19:49.301076Z,45,446,70,0,0,None,0,,531363.jpg,0.0,600,52,0,None,0,0,Fraser,2.1,136,25,False,None,0,0,u,20,39,0.0,569,50,0,86763,0,431745,879,0.0,0.0,Fraser,0
0,0,0,0,0,0,0,593001,None,,0,0,0,0,0.0,613,277,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Enso,0.0,586,251,0,0,0,0.0,616,274,547,False,0.0,614,272,0,Knee injury - Unknown return date,2024-08-05T15:00:04.514369Z,45,471,292,0,0,None,0,,593001.jpg,0.0,619,277,0,168,0,0,González,0.0,571,237,False,None,0,0,i,20,39,0.0,590,265,0,3029,7,3945,11,0.0,0.0,Gonzalez,0
1,0,37,None,None,0,0.0,181284,None,,0,0,-2,2,27.1,267,159,None,,0,3,2.3,1.8,4,0.13,0.13,0.17,0.17,0.04,4.65,4.81,0.04,Gonçalo Manuel,1.8,250,123,5,5.17,0,4.7,346,172,548,False,14.2,364,174,87,,None,53,153,90,0,0,None,0,,181284.jpg,1.4,400,198,0,173,0,0.0,Ganchinho Guedes,0.1,488,183,False,None,0,0.0,a,20,39,6.0,330,182,10,3009,18,7547,16,0.3,1.9,Guedes,0
